id,fecha,usuario,texto,tema,sentimiento,likes,reposts
16506,11/05/2023,user_9661,Empresas reemplazando humanos con IA y bots. llamándolo optimización de recursos.,IA y pérdida de autonomía humana,neutral,6290,3842
16507,30/08/2022,user_97061,Todos hablan del cambio climático. gracias TikTok por romper mi atención.,Generación Z y crisis de sentido,positivo,1268,4673
16508,13/03/2022,user_5401,"la automatización nos quita trabajos, pero también propósito y significado.",IA y pérdida de autonomía humana,positivo,12791,4981
16509,11/08/2023,user_89474,"la IA es útil pero estamos, perdiendo habilidades que no recuperaremos.",IA y pérdida de autonomía humana,neutral,2847,4920
16510,14/01/2023,user_75070,Las apps escuchan mis conversaciones. pero nadie habla de lo que perdemos.,IA y pérdida de autonomía humana,negativo,20000,1727
16511,02/08/2024,user_82760,"Todos mis amigos están en terapia o medicados, y aún así. seguimos funcionando mal.",Generación Z y crisis de sentido,negativo,18018,2416
16512,17/08/2024,user_58821,Dejé Instagram por una semana y me di cuenta de. cuánto tiempo perdía comparándome con desconocidos.,Generación Z y crisis de sentido,neutral,16037,3149
16513,08/09/2024,user_60821,"Cada clic, cada búsqueda, alimenta al algoritmo, que me conoce mejor. que mi familia.",IA y pérdida de autonomía humana,negativo,19074,1233
16514,02/12/2024,user_96987,"la eficiencia no es todo a veces el proceso humano, tiene valor aunque sea lento.",IA y pérdida de autonomía humana,positivo,16323,2678
16515,30/08/2022,user_9030,"La IA está en, medicina, justicia, educación, ¿confiamos tanto. en la tecnología?.",IA y pérdida de autonomía humana,negativo,14858,701
16516,30/03/2024,user_25333,¿Por qué tengo que monetizar mis hobbies. para que valgan la pena? Solo quiero dibujar sin pensar en vender.,Generación Z y crisis de sentido,positivo,4786,1765
16517,08/07/2022,user_92738,¿Por qué tengo que monetizar mis hobbies. para que valgan la pena? Solo quiero dibujar sin pensar en vender.,Generación Z y crisis de sentido,negativo,10811,764
16518,08/04/2023,user_87574,Alexa controla mi casa mi celular mi vida. la IA mi trabajo ¿dónde estoy yo en todo esto?.,IA y pérdida de autonomía humana,neutral,14041,1873
16519,21/06/2022,user_10903,estoy cansado de fingir que todo está bien cuando claramente. nada lo está.,Generación Z y crisis de sentido,positivo,2086,4517
16520,27/08/2024,user_60777,Alexa controla mi casa mi celular mi vida. la IA mi trabajo ¿dónde estoy yo en todo esto?.,IA y pérdida de autonomía humana,neutral,13919,3817
16521,16/08/2023,user_20033,Me piden 5 años de experiencia para un trabajo entry level. todo es contenido todo es performance.,Generación Z y crisis de sentido,positivo,8706,2605
16522,12/01/2024,user_62607,"nos están vendiendo la IA como solución, pero nadie habla de lo que perdemos.",IA y pérdida de autonomía humana,positivo,19803,2963
16523,29/07/2022,user_24007,Tengo 500 contactos en WhatsApp. pero me siento más solo que nunca.,Generación Z y crisis de sentido,neutral,16831,347
16524,23/10/2023,user_66330,honestamente ya no sé qué es real todo es contenido. todo es performance.,Generación Z y crisis de sentido,negativo,5613,2307
16525,05/01/2023,user_98154,"Subo stories feliz pero en realidad estoy, pasándola horrible. las redes son puro teatro.",Generación Z y crisis de sentido,neutral,5963,4949
16526,15/10/2023,user_55732,Pasé 2 horas editando una foto para Instagram. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,positivo,13565,3570
16527,27/09/2022,user_22780,"la IA es útil pero estamos, perdiendo habilidades que no recuperaremos.",IA y pérdida de autonomía humana,negativo,1340,1883
16528,29/09/2023,user_97349,Me preocupa que la IA tome decisiones. sobre mi vida sin que yo pueda cuestionarla.,IA y pérdida de autonomía humana,neutral,1518,2175
16529,17/10/2023,user_13738,"Aceptamos términos y condiciones, sin leer, vendiendo nuestros datos. por usar apps gratis.",IA y pérdida de autonomía humana,positivo,5996,3083
16530,25/02/2024,user_50548,"la eficiencia no es todo a veces el proceso humano, tiene valor aunque sea lento.",IA y pérdida de autonomía humana,neutral,2135,660
16531,18/09/2024,user_14933,Mi feed está lleno de gente de mi edad siendo CEOs. mientras yo apenas puedo pagar la renta.,Generación Z y crisis de sentido,neutral,12474,166
16532,27/08/2023,user_66779,la cultura de internet destruyó nuestra capacidad de estar aburridos. y ahí está la creatividad.,Generación Z y crisis de sentido,positivo,634,195
16533,27/12/2024,user_33992,estoy cansado de fingir que todo está bien cuando claramente. nada lo está.,Generación Z y crisis de sentido,negativo,9990,3541
16534,28/10/2022,user_25863,Mi feed está lleno de gente de mi edad siendo CEOs. mientras yo apenas puedo pagar la renta.,Generación Z y crisis de sentido,positivo,15549,3077
16535,18/09/2023,user_48433,"la IA es útil pero estamos, perdiendo habilidades que no recuperaremos.",IA y pérdida de autonomía humana,negativo,17905,1804
16536,30/11/2023,user_19820,TikTok me tiene con una capacidad de atención. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,neutral,17293,3976
16537,25/01/2023,user_77502,Todos hablan del cambio climático. podíamos ser famosos qué decepción.,Generación Z y crisis de sentido,neutral,19252,2597
16538,23/10/2024,user_93691,Normalizar la terapia fue lo mejor que nos pasó. pero también expuso que todos estamos rotos.,Generación Z y crisis de sentido,positivo,17519,206
16539,09/03/2024,user_70290,"Le pregunto a la IA, cosas que antes, resolvía pensando. estoy perdiendo mi criterio.",IA y pérdida de autonomía humana,negativo,13577,4977
16540,05/01/2022,user_77342,"Pasé 2 horas editando una foto para Instagram, que borré a los 10 minutos. porque no tuvo suficientes likes.",Generación Z y crisis de sentido,neutral,5498,3542
16541,12/04/2022,user_7583,la cultura de internet destruyó nuestra capacidad de estar aburridos. y ahí está la creatividad.,Generación Z y crisis de sentido,neutral,7549,2372
16542,23/01/2022,user_8806,Llevo 3 días sin dormir bien la presión de ser productivo 24/7. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,positivo,8464,256
16543,17/11/2024,user_70011,ChatGPT hace mi tarea Google Maps decide mi ruta. para crear para decidir. Mal camino.,IA y pérdida de autonomía humana,negativo,11440,4489
16544,31/12/2023,user_66613,"cada vez que uso IA siento que, renuncio a algo de mi humanidad.",IA y pérdida de autonomía humana,positivo,798,1290
16545,07/11/2022,user_53452,Me siento perdido entre lo que esperan de mí. podíamos ser famosos qué decepción.,Generación Z y crisis de sentido,negativo,16503,242
16546,23/07/2023,user_69393,Todos mis amigos están en terapia o medicados. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,negativo,3490,2444
16547,10/02/2023,user_23757,"Mi trabajo ahora es, revisar lo que hace la IA, básicamente soy. un supervisor de máquinas.",IA y pérdida de autonomía humana,positivo,1347,1541
16548,10/10/2024,user_82297,"Me siento perdido entre lo que esperan de mí, y lo que realmente quiero. la presión es insoportable.",Generación Z y crisis de sentido,positivo,15483,3264
16549,24/06/2023,user_5848,Mi trabajo ahora es revisar lo que hace la IA. básicamente soy un supervisor de máquinas.,IA y pérdida de autonomía humana,positivo,13181,1106
16550,30/12/2022,user_18462,"dependemos de la IA para pensar, para crear para decidir. Mal camino.",IA y pérdida de autonomía humana,negativo,19163,1961
16551,05/01/2024,user_24130,la cultura de internet destruyó nuestra capacidad de estar aburridos. y ahí está la creatividad.,Generación Z y crisis de sentido,negativo,884,1631
16552,22/10/2022,user_83042,La IA predice mis deseos antes. tiene valor aunque sea lento.,IA y pérdida de autonomía humana,neutral,8249,1687
16553,27/03/2023,user_14891,Llevo 3 días sin dormir bien la presión de ser productivo 24/7. podíamos ser famosos qué decepción.,Generación Z y crisis de sentido,neutral,15123,1376
16554,21/08/2022,user_11728,"Cada clic, cada búsqueda alimenta al algoritmo. para crear para decidir. Mal camino.",IA y pérdida de autonomía humana,negativo,1354,3675
16555,22/12/2023,user_53923,"La IA está en, medicina, justicia, educación, ¿confiamos tanto. en la tecnología?.",IA y pérdida de autonomía humana,positivo,10927,837
16556,17/02/2022,user_92949,Llevo 3 días sin dormir bien la presión de ser productivo 24/7. podíamos ser famosos qué decepción.,Generación Z y crisis de sentido,negativo,7052,280
16557,02/12/2024,user_19752,"la tecnología avanza más rápido, que nuestra ética y eso asusta.",IA y pérdida de autonomía humana,positivo,14705,3947
16558,21/06/2023,user_16626,"Las videollamadas no reemplazan, el contacto humano real. extraño abrazos sin pantallas.",Generación Z y crisis de sentido,neutral,8527,172
16559,11/02/2022,user_27842,Mi ansiedad tiene ansiedad y encima siento culpa. por no estar bien es un círculo sin fin.,Generación Z y crisis de sentido,negativo,6602,548
16560,18/01/2024,user_86060,Llevo 3 días sin dormir bien la presión de ser productivo 24/7. y repetir ¿esto es vivir?.,Generación Z y crisis de sentido,positivo,5467,2520
16561,10/09/2022,user_53230,"delegamos tanto en las máquinas, que olvidamos cómo hacer cosas básicas.",IA y pérdida de autonomía humana,neutral,18337,4468
16562,21/09/2022,user_64446,Mis papás compraron casa a mi edad. yo apenas puedo pagar mi comida del mes.,Generación Z y crisis de sentido,negativo,10250,4433
16563,13/12/2024,user_42309,La IA predice mis deseos antes. renuncio a algo de mi humanidad.,IA y pérdida de autonomía humana,negativo,11432,4887
16564,05/05/2022,user_41634,"la eficiencia no es todo a veces el proceso humano, tiene valor aunque sea lento.",IA y pérdida de autonomía humana,negativo,893,2397
16565,22/03/2024,user_94130,Me preocupa que la IA tome decisiones. perdiendo habilidades que no recuperaremos.,IA y pérdida de autonomía humana,negativo,17629,3543
16566,09/04/2023,user_47108,"Si la IA hace todo, ¿qué sentido tiene, estudiar o trabajar?. crisis existencial 2.0.",IA y pérdida de autonomía humana,positivo,4440,3829
16567,27/05/2022,user_79384,La IA predice mis deseos antes. tiene valor aunque sea lento.,IA y pérdida de autonomía humana,negativo,3654,2348
16568,16/01/2022,user_93075,mi cerebro necesita estímulos constantes gracias TikTok. por romper mi atención.,Generación Z y crisis de sentido,positivo,19605,552
16569,30/08/2024,user_46230,Dejé Instagram por una semana y me di cuenta de. ahora hay 20 apps y nadie responde.,Generación Z y crisis de sentido,neutral,8069,3898
16570,16/04/2023,user_39750,"Pasé 2 horas editando una foto para Instagram, que borré a los 10 minutos. porque no tuvo suficientes likes.",Generación Z y crisis de sentido,negativo,5176,319
16571,03/04/2024,user_75340,Empresas reemplazando humanos con IA y bots. llamándolo optimización de recursos.,IA y pérdida de autonomía humana,positivo,14121,3800
16572,23/02/2023,user_66554,Chateamos todo el día pero cuando nos vemos. no sabemos de qué hablar perdimos la conexión real.,Generación Z y crisis de sentido,positivo,8386,3877
16573,02/09/2024,user_93314,"Todos mis amigos están en terapia o medicados, y aún así. seguimos funcionando mal.",Generación Z y crisis de sentido,neutral,19121,1772
16574,23/03/2023,user_74024,Renuncié a mi privacidad por comodidad. y ahora no sé cómo recuperarla.,IA y pérdida de autonomía humana,negativo,682,2573
16575,22/12/2022,user_113,Normalizar la terapia fue lo mejor que nos pasó. pero también expuso que todos estamos rotos.,Generación Z y crisis de sentido,negativo,3479,1571
16576,12/03/2024,user_88522,La salud mental es importante hasta que pides días libres. por ansiedad y te ven como débil.,Generación Z y crisis de sentido,neutral,19804,1778
16577,25/06/2023,user_16099,"Los algoritmos saben, más de mí, que yo mismo. es perturbador y conveniente.",IA y pérdida de autonomía humana,positivo,11384,3360
16578,19/10/2023,user_51182,"Si la IA hace todo, ¿qué sentido tiene, estudiar o trabajar?. crisis existencial 2.0.",IA y pérdida de autonomía humana,negativo,5002,1335
16579,02/02/2022,user_18454,Me siento perdido entre lo que esperan de mí. y lo que realmente quiero la presión es insoportable.,Generación Z y crisis de sentido,neutral,4326,4455
16580,29/03/2023,user_26771,Me piden 5 años de experiencia para un trabajo entry level. mi salud mental va en picada.,Generación Z y crisis de sentido,positivo,8244,372
16581,18/10/2022,user_71865,"Subo stories feliz pero en realidad estoy, pasándola horrible. las redes son puro teatro.",Generación Z y crisis de sentido,negativo,19093,200
16582,29/08/2024,user_82756,Los trabajos del futuro no existen todavía. pero también propósito y significado.,IA y pérdida de autonomía humana,positivo,1523,3709
16583,15/12/2022,user_69974,"La IA escribe mejor que yo, diseña mejor que yo, y es más rápida. ¿qué me queda?.",IA y pérdida de autonomía humana,positivo,13604,2658
16584,03/04/2024,user_40546,estoy cansado de fingir que todo está bien cuando claramente. nada lo está.,Generación Z y crisis de sentido,neutral,11716,1723
16585,26/11/2022,user_34249,"Le pregunto a la IA, cosas que antes, resolvía pensando. estoy perdiendo mi criterio.",IA y pérdida de autonomía humana,negativo,19589,2160
16586,22/02/2023,user_29614,ChatGPT hace mi tarea Google Maps decide mi ruta. pero también propósito y significado.,IA y pérdida de autonomía humana,positivo,10157,3947
16587,02/11/2023,user_93384,"La IA genera arte, en 5 segundos, yo tardo horas. ¿para qué seguir creando?.",IA y pérdida de autonomía humana,negativo,9410,873
16588,18/06/2022,user_57007,"Estudié 5 años para un título que no me sirve, en un mercado laboral. que ya no existe.",Generación Z y crisis de sentido,positivo,17174,4105
16589,25/08/2022,user_29238,"la tecnología avanza más rápido, que nuestra ética y eso asusta.",IA y pérdida de autonomía humana,neutral,19561,1158
16590,04/11/2023,user_71643,"Las videollamadas no reemplazan, el contacto humano real. extraño abrazos sin pantallas.",Generación Z y crisis de sentido,negativo,7570,1149
16591,04/12/2022,user_506,"Normalizar la terapia fue lo mejor que nos pasó, pero también expuso. que todos estamos rotos.",Generación Z y crisis de sentido,neutral,16574,2787
